ID,Номер группы,Год создания группы,Порядковый номер группы,Id Образовательной программы,Дата начала обучения,Дата окончания обучения,Максимальное количество обучающихся,Текущее количество обучающихся,Состояние,Курс в Moodle,Id чата группы,Форма реализации,Id организации
7a853f8f326e434ca0cf6d3378d59746,СОДЗ-22303,2022,303,499ede8dacbe490099b73bb2b872baef,2022-10-28,2022-11-30,2,2,EducationInProgress,90,887ded0f1d7049b6a575298b1e1de79e,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
92b879b013834584a3386b9109a2badf,СОДЗ-22299,2022,299,9bfae0612ad6402abd7906602e26c94c,2022-11-07,2022-12-02,1,1,EducationInProgress,,5be92870278b4cd087d11a2534ee46db,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
5b872b6ca859467881abac02df8f9a06,ДРПД-22318,2022,318,3ee7897059544b90a7ef9b6397d1ed5b,2022-11-05,2022-11-09,13,13,EducationInProgress,,e23ca82d529944a0b42d4b6a3dfabef3,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
7bef9fdae36046f799bc6f28b7b4b919,СОДЗ-22319,2022,319,ed1b0fd80e624baab1f561760e1edbe5,2022-11-08,2022-12-10,15,0,RecruitmentOfPersons,182,c0d97674df7d474a895a7965423eba2c,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
9bb32a399ed8491b89efd05c713be3d0,КТТТ-22310,2022,310,5d2e924cd9bb48e3bda332eeea4d5250,2022-09-01,2022-12-31,27,27,EducationInProgress,,b5962b889a20479fbed8a3e4e5ed5586,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
ea342a002b0849d996d3c8e9c50bb432,СОДЗ-22304,2022,304,76f046cf49b04470b99f3d0b59c147e5,2022-10-28,2022-11-15,4,3,EducationInProgress,90,c981a68533c34504818c681624508acf,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
a19692b159bd49b585f62a3552f21c21,ВМОД-22309,2022,309,b57c636312354ca4b89a4f475dd78c97,2022-09-01,2023-06-30,32,32,EducationInProgress,,740ec0946b0841b1a817a30d8d8747ba,3d558de54501e710bfea9e1e1da952d3,1ef374f9ba5a484b97674c28ee3d77f6
e9548bdd533b43cf9087c8a4b192212f,ИДПО-22317,2022,317,551e67450f6448c2bf26b41d89ce79cf,2022-10-31,2022-11-02,11,11,EducationCompleted,,038dfc94b7a24addbaa4e46db28feb92,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
497b497d68934945be6708950be270b5,ИНТС-22306,2022,306,d9c2c18c6bf648739a7017f1cf082998,2022-10-31,2022-11-03,12,19,EducationCompleted,,e0d626ef5e5a49969751337b7cbf42cc,3d558de54501e710bfea9e1e1da952d3,6d7b5b8098194b2abab0941013935db2
97c847ce1be84e11aa643744b5f0c4ee,СОДЗ-22302,2022,302,499ede8dacbe490099b73bb2b872baef,2022-10-28,2022-11-30,3,4,EducationInProgress,90,9844e9de6cc34bb29f8719b40d8058d3,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
6cd06728d221435288c46e3f27bee4be,СОДЗ-22300,2022,300,9bfae0612ad6402abd7906602e26c94c,2022-11-07,2022-12-02,10,9,EducationInProgress,,5849715b281d4accae81e52f043bea44,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
aae0308a1c9c4f4da00f1cb361fa3559,ЭСПО-22321,2022,321,2def6cdd3eb24526b2355c1e97bf284c,2022-09-01,2022-12-30,25,0,EducationInProgress,,116890ed519a4ec0960c8b6563c8ae3f,3d558de54501e710bfea9e1e1da952d3,0173762d2fb74c57b9f594584e523927
c762f9304e324353810a3888d6b10640,ФГОС-22320,2022,320,62ff410972cc4775b34e33819c3519f6,2022-09-24,2022-10-08,36,36,EducationCompleted,,ec9f28d885414b0cadbabd655fba1cec,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
922b4eb151d24405aebfb2c51fcb20bb,ИКТН-22323,2022,323,e5aaf801639a4355a36c0a4d90f16a12,2022-11-01,2022-11-07,30,30,EducationInProgress,,ed900995b5524257b5e7b68bf1e39d1e,12643a654501e500bfea9e1e1da982b1,011f0dc08c08467b90c5b9f4c742142a
41528e3b67c7478d9820b23ceb20d58f,СТЕМ-22316,2022,316,f849befa88b34ae183ea0cfc62f28c29,2022-10-31,2022-11-03,16,16,EducationCompleted,,364554aa58524240bedbbd6d41328387,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
7b4a840732934fabb14a8dacbeb510b5,СОДЗ-22324,2022,324,08c7de4212414d0ebf46d8dcda24524a,2022-11-14,2022-12-08,10,0,RecruitmentOfPersons,122,76f0f3f0a72d4234b58d12fe4cd9e27f,12643a654501e500bfea9e1e1da982b1,70df14ca156e43ccaeaac1f90f729a78
4d3ae758c2a748f599755a0c1615f9f4,ОППП-22326,2022,326,939754e5b2e34a48bd2ddce1b95063ed,2022-11-10,2022-11-24,25,8,RecruitmentOfPersons,171,66b5873669ca46fa9bed4a41d1eab39b,12643a654501e500bfea9e1e1da982b1,92299301d3464f9989b4771985b56e0c
dc781f5327c9400fb95fdf2cf4ef63d0,СОДЗ-22327,2022,327,ed1b0fd80e624baab1f561760e1edbe5,2022-11-08,2022-12-02,15,0,RecruitmentOfPersons,182,f851930d91034c4e8eae59a0b9b4d1f4,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
e38469fee4b547619bf5e2e9dd7fd022,СОДЗ-22307,2022,307,1cbc15486fc043799c072ceda7eae4f2,2022-11-07,2022-12-15,3,3,EducationInProgress,225,b25f09bfe8404a8b86f29aee6266584c,12643a654501e500bfea9e1e1da982b1,1f0dd9be8cf14374abfe410aefe9d555
6f12707f28f64504a51526b22c5c6358,СОДЗ-22308,2022,308,1cbc15486fc043799c072ceda7eae4f2,2022-11-07,2022-12-15,2,2,EducationInProgress,225,7a78c91398fa4a258faec7fe0a05c373,12643a654501e500bfea9e1e1da982b1,1f0dd9be8cf14374abfe410aefe9d555
5df71c0f89a840ed9adf50eaa74a74a7,СОДЗ-22301,2022,301,0cd3d5f7c58243508574a03edafdc227,2022-11-07,2022-12-02,7,5,EducationInProgress,,1caa89802cb04272b28347986c503327,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
e00323ad88f840cbad82f44f8ad25b53,СОДЗ-22313,2022,313,8e1cead7b69f43b39b49d4b63a881465,2022-11-07,2022-12-02,10,2,EducationInProgress,,6ea690ec502c48ebaf89de995ce75407,3d558de54501e710bfea9e1e1da952d3,4204f0248f6c4bd1b6fe42e7dbd374b4
5b8af78dce11407a9559a1e1e1f3bf99,СОДЗ-22314,2022,314,8e1cead7b69f43b39b49d4b63a881465,2022-11-07,2022-12-02,10,2,EducationInProgress,,786bf159192743c6850dc9e5e98111c9,3d558de54501e710bfea9e1e1da952d3,4204f0248f6c4bd1b6fe42e7dbd374b4
3d540682996d41818933169f1a37b65e,СОДЗ-22101,2022,101,5e09489229cf471cbd2f3858eefe8d11,2022-06-18,2022-07-30,3,5,EducationCompleted,,4711f03c1b1f4ff0a2b6c180daee7bc8,3d558de54501e710bfea9e1e1da952d3,a74ae9d251bb4bbb9503ff15b3decdcb
a2b6976808224e16baf6126c2313a2ab,СОДЗ-22325,2022,325,395ce7151812415f8a0090879bd57140,2022-11-15,2022-12-07,10,0,RecruitmentOfPersons,153,cfad531faeb1434087f7863cda2a2397,12643a654501e500bfea9e1e1da982b1,70df14ca156e43ccaeaac1f90f729a78
